"States","Yr","Quater","Type","District","total_insurance_count","total_insurance_amount","total_transaction_count","total_transaction_amount","total_registered_users","total_app_opens"
"jharkhand","2021","3","TOTAL","ranchi district","6794","7046048","18164412","29840666997.95928","982147","27974257"
"jharkhand","2021","3","TOTAL","ramgarh district","6794","7046048","2997440","4729136754.335512","250016","8757056"
"jharkhand","2021","3","TOTAL","palamu district","6794","7046048","3314946","7464641801.918359","289617","15151980"
"jharkhand","2021","3","TOTAL","pakur district","6794","7046048","429912","996153827.0320704","62824","2830933"
"jharkhand","2021","3","TOTAL","lohardaga district","6794","7046048","433222","973484842.9819839","51347","2426133"
"jharkhand","2021","3","TOTAL","latehar district","6794","7046048","854352","2134940878.023822","78586","7273256"
"jharkhand","2021","3","TOTAL","koderma district","6794","7046048","1915108","3791284439.1618476","143395","6604614"
"jharkhand","2021","3","TOTAL","khunti district","6794","7046048","788933","1555491870.4693995","41000","3160466"
"jharkhand","2021","3","TOTAL","jamtara district","6794","7046048","309392","648846970.5691583","113199","2531677"
"jharkhand","2021","3","TOTAL","hazaribagh district","6794","7046048","5890582","10260697900.091328","424328","21020796"
"jharkhand","2021","3","TOTAL","bokaro district","6794","7046048","6784128","8909127705.00824","551517","17414819"
"jharkhand","2021","3","TOTAL","chatra district","6794","7046048","1402714","3145217133.680824","123490","9659396"
"jharkhand","2021","3","TOTAL","deoghar district","6794","7046048","1605675","2727738277.4550085","327586","6505237"
"jharkhand","2021","3","TOTAL","dhanbad district","6794","7046048","7087770","10358661169.007961","759888","15713561"
"jharkhand","2021","3","TOTAL","east singhbhum district","6794","7046048","6664581","9865148330.327866","642805","16207989"
"punjab","2021","4","TOTAL","barnala district","6638","9912828","384260","1018474611.0955205","98846","1705235"
"punjab","2021","4","TOTAL","amritsar district","6638","9912828","3576353","8606940269.65073","560687","10809523"
"punjab","2021","4","TOTAL","pathankot district","6638","9912828","1200445","2875653268.713999","182017","4601679"
"punjab","2021","4","TOTAL","patiala district","6638","9912828","2901070","6755184061.574617","519356","10326956"
"punjab","2021","4","TOTAL","rupnagar district","6638","9912828","794332","1677659589.705927","155284","3004362"
"punjab","2021","4","TOTAL","sangrur district","6638","9912828","1205039","3205553098.0632915","302394","5163673"
"punjab","2021","4","TOTAL","tarn taran district","6638","9912828","773669","2342100805.235133","137220","3326397"
"punjab","2021","4","TOTAL","sas nagar district","6638","9912828","7503637","11088791931.951628","772068","19091864"
"punjab","2021","4","TOTAL","shahid bhagat singh nagar district","6638","9912828","292751","677038189.9428892","77630","1245533"
"punjab","2021","4","TOTAL","kapurthala district","6638","9912828","1175355","2110713842.5000901","151071","3111765"
"punjab","2021","4","TOTAL","jalandhar district","6638","9912828","3218973","7030833843.587089","528440","9280475"
"punjab","2021","4","TOTAL","ludhiana district","6638","9912828","19553778","39292772660.87953","1388951","26907720"
"punjab","2021","4","TOTAL","sri muktsar sahib district","6638","9912828","679638","1754917964.1061363","156399","2922366"
"punjab","2021","4","TOTAL","mansa district","6638","9912828","431397","1152855636.813005","133151","2052073"
"punjab","2021","4","TOTAL","moga district","6638","9912828","606632","1577207232.1698253","138512","2465597"
"punjab","2021","4","TOTAL","hoshiarpur district","6638","9912828","1126456","2635348134.766356","257735","4437049"
"punjab","2021","4","TOTAL","gurdaspur district","6638","9912828","1063972","2953340265.967179","232798","4410334"
"punjab","2021","4","TOTAL","firozepur district","6638","9912828","873797","2296641050.612264","167665","3548209"
"punjab","2021","4","TOTAL","fazilka district","6638","9912828","1650972","4131028405.490648","307291","7439770"
"punjab","2021","4","TOTAL","fatehgarh sahib district","6638","9912828","724497","1400988326.952087","139335","2829379"
"punjab","2021","4","TOTAL","faridkot district","6638","9912828","566020","1451743775.3929482","116313","2213987"
"punjab","2021","4","TOTAL","bathinda district","6638","9912828","2056317","4674339276.828988","356940","7533553"
"chhattisgarh","2021","4","TOTAL","raigarh district","6029","8229039","4987956","8118529781.855951","378507","18123023"
"chhattisgarh","2021","4","TOTAL","narayanpur district","6029","8229039","240761","489068703.1568668","21314","840302"
"chhattisgarh","2021","4","TOTAL","mungeli district","6029","8229039","870531","1492676825.6655662","87075","3539284"
"chhattisgarh","2021","4","TOTAL","mahasamund district","6029","8229039","2324300","4025481736.715737","173519","8246282"
"chhattisgarh","2021","4","TOTAL","korea district","6029","8229039","1688351","2738248456.4006133","120005","5630126"
"chhattisgarh","2021","4","TOTAL","jashpur district","6029","8229039","1283197","2398549912.2386475","122371","5203432"
"chhattisgarh","2021","4","TOTAL","janjgir champa district","6029","8229039","4713652","7509616301.088512","368980","19120514"
"chhattisgarh","2021","4","TOTAL","gariyaband district","6029","8229039","845852","1432175557.522806","77202","3266847"
"chhattisgarh","2021","4","TOTAL","durg district","6029","8229039","10300130","14816073916.178635","604621","26669512"
"chhattisgarh","2021","4","TOTAL","dhamtari district","6029","8229039","1248118","2301060133.8491325","130540","4563914"
"chhattisgarh","2021","4","TOTAL","dantewada district","6029","8229039","666756","1425704987.1647797","53888","2137469"
"chhattisgarh","2021","4","TOTAL","bilaspur district","6029","8229039","7784221","11326296354.842558","506449","23402865"
"chhattisgarh","2021","4","TOTAL","bijapur district","6029","8229039","614833","1378643772.5967786","43663","2174445"
"chhattisgarh","2021","4","TOTAL","bemetara district","6029","8229039","1010707","1829091197.081568","111174","3953868"
"chhattisgarh","2021","4","TOTAL","bastar district","6029","8229039","1879817","3398738422.638014","134164","6108764"
"chhattisgarh","2021","4","TOTAL","balrampur district","6029","8229039","1247713","2575260752.0334625","93661","5017173"
"chhattisgarh","2021","4","TOTAL","balod district","6029","8229039","1261829","2124024724.5642636","132353","4855195"
"chhattisgarh","2021","4","TOTAL","baloda bazar district","6029","8229039","2428335","4125753409.5956497","220188","9299441"
"chhattisgarh","2021","4","TOTAL","kabirdham district","6029","8229039","1224202","1936737122.9796457","119692","4796979"
"chhattisgarh","2021","4","TOTAL","kanker district","6029","8229039","1324064","2662476374.1382093","125415","4897534"
"chhattisgarh","2021","4","TOTAL","kondagaon district","6029","8229039","820093","1443085278.5441618","72791","3197223"
"chhattisgarh","2021","4","TOTAL","korba district","6029","8229039","4813732","6967488786.247881","299191","15291693"
"chhattisgarh","2021","4","TOTAL","surguja district","6029","8229039","2774724","4648918490.631775","183559","9370119"
"chhattisgarh","2021","4","TOTAL","surajpur district","6029","8229039","1620479","2695737530.090952","119950","5888039"
"chhattisgarh","2021","4","TOTAL","sukma district","6029","8229039","491853","1315468404.9234624","37238","1683971"
"chhattisgarh","2021","4","TOTAL","rajnandgaon district","6029","8229039","2897306","4944916181.246885","248230","10157759"
"chhattisgarh","2021","4","TOTAL","raipur district","6029","8229039","23353982","36279287404.820206","979741","44316810"
"kerala","2021","1","TOTAL","kozhikode district","5731","5040506","4287518","6990433691.332143","691148","11973015"
"kerala","2021","1","TOTAL","malappuram district","5731","5040506","4147591","6618671647.034931","676242","10051526"
"kerala","2021","1","TOTAL","palakkad district","5731","5040506","1892633","3654239469.743036","477868","6855314"
"kerala","2021","1","TOTAL","pathanamthitta district","5731","5040506","860555","1542488748.5219617","208354","2657364"
"kerala","2021","1","TOTAL","thiruvananthapuram district","5731","5040506","3878020","6358411606.613165","767813","12466068"
"kerala","2021","1","TOTAL","thrissur district","5731","5040506","3475629","6417811869.89982","594589","7910699"
"kerala","2021","1","TOTAL","wayanad district","5731","5040506","991978","1807265259.0969577","179709","3269417"
"kerala","2021","1","TOTAL","ernakulam district","5731","5040506","13390058","18947291978.111584","1126122","22261257"
"kerala","2021","1","TOTAL","alappuzha district","5731","5040506","1681817","2825682876.840207","410141","5933047"
"kerala","2021","1","TOTAL","kannur district","5731","5040506","2044936","3708267084.5413337","496955","7186972"
"kerala","2021","1","TOTAL","idukki district","5731","5040506","813440","1591435733.397046","211610","2988884"
"kerala","2021","1","TOTAL","kasaragod district","5731","5040506","916836","1740402213.782773","228237","3185008"
"kerala","2021","1","TOTAL","kollam district","5731","5040506","2127176","3821625432.235867","480459","6908382"
"kerala","2021","1","TOTAL","kottayam district","5731","5040506","1808155","3236942550.743904","387696","5271780"
"uttarakhand","2021","4","TOTAL","nainital district","5529","7849020","3236410","5812451204.097101","330999","9395358"
"uttarakhand","2021","4","TOTAL","dehradun district","5529","7849020","20099531","30616000516.70843","1028085","36320772"
"uttarakhand","2021","4","TOTAL","champawat district","5529","7849020","279541","581241391.496042","49852","1314376"
"uttarakhand","2021","4","TOTAL","chamoli district","5529","7849020","444044","935680417.2825816","78848","2262358"
"uttarakhand","2021","4","TOTAL","bageshwar district","5529","7849020","228125","429855016.57681274","43111","1060682"
"uttarakhand","2021","4","TOTAL","pithoragarh district","5529","7849020","493686","1047695615.6454681","90791","2356602"
"uttarakhand","2021","4","TOTAL","rudraprayag district","5529","7849020","296477","644334317.5148525","45433","1457596"
"uttarakhand","2021","4","TOTAL","tehri garhwal district","5529","7849020","906949","1604463156.5824413","127893","3564600"
"uttarakhand","2021","4","TOTAL","udham singh nagar district","5529","7849020","5131031","9041480525.639933","609138","19017549"
"uttarakhand","2021","4","TOTAL","uttarkashi district","5529","7849020","340832","699763855.0503579","63536","1756540"
"uttarakhand","2021","4","TOTAL","almora district","5529","7849020","621457","1157426313.556387","109803","2758732"
"uttarakhand","2021","4","TOTAL","pauri garhwal district","5529","7849020","1252707","2087257954.5768223","166482","4803777"
"uttarakhand","2021","4","TOTAL","haridwar district","5529","7849020","7030490","11490457874.693764","716044","24859412"
"jharkhand","2021","2","TOTAL","ramgarh district","5180","5084230","2288585","3877533810.611661","231819","6897453"
"jharkhand","2021","2","TOTAL","sahebganj district","5180","5084230","703625","1910517620.5575867","95632","3608898"
"jharkhand","2021","2","TOTAL","saraikela kharsawan district","5180","5084230","1440421","2222711733.4601","190784","5627014"
"jharkhand","2021","2","TOTAL","simdega district","5180","5084230","204689","556206846.121381","32588","2868439"
"jharkhand","2021","2","TOTAL","west singhbhum district","5180","5084230","794591","1521313659.4784636","127433","6082383"
"jharkhand","2021","2","TOTAL","bokaro district","5180","5084230","5268766","7412510718.099218","513303","14343483"
"jharkhand","2021","2","TOTAL","chatra district","5180","5084230","1183845","3030531855.554953","113517","8089470"
"jharkhand","2021","2","TOTAL","deoghar district","5180","5084230","1262537","2376011132.9046144","302724","5493078"
"jharkhand","2021","2","TOTAL","dhanbad district","5180","5084230","5334482","8209158081.62978","707255","12468482"
"jharkhand","2021","2","TOTAL","dumka district","5180","5084230","579153","1248082915.3199866","114356","4718005"
"jharkhand","2021","2","TOTAL","east singhbhum district","5180","5084230","4844508","7485477213.88922","598988","12301577"
"jharkhand","2021","2","TOTAL","garhwa district","5180","5084230","1508109","4795351244.711267","147560","9942378"
"jharkhand","2021","2","TOTAL","giridih district","5180","5084230","3689998","7492833865.491149","311161","14594016"
"jharkhand","2021","2","TOTAL","godda district","5180","5084230","788804","1898253133.9049225","125926","4183158"
"jharkhand","2021","2","TOTAL","gumla district","5180","5084230","389400","873032795.9258515","62413","4324289"
"jharkhand","2021","2","TOTAL","hazaribagh district","5180","5084230","4311550","8773101232.77659","393223","16248395"
"jharkhand","2021","2","TOTAL","jamtara district","5180","5084230","268046","576323502.2984698","104479","2126668"
"jharkhand","2021","2","TOTAL","khunti district","5180","5084230","623106","1375114068.8753088","37571","2462593"
"jharkhand","2021","2","TOTAL","koderma district","5180","5084230","1572074","3471429723.7763453","132641","5645523"
"jharkhand","2021","2","TOTAL","latehar district","5180","5084230","706554","2053012067.274984","72198","5660081"
"jharkhand","2021","2","TOTAL","lohardaga district","5180","5084230","339384","800493627.1009691","47186","1885472"
"jharkhand","2021","2","TOTAL","pakur district","5180","5084230","337610","833572858.5864425","57693","2119481"
"jharkhand","2021","2","TOTAL","palamu district","5180","5084230","2758556","7542921519.250463","267081","13019054"
"jharkhand","2021","2","TOTAL","ranchi district","5180","5084230","12803752","24097148083.85807","913972","19524717"
"chhattisgarh","2021","2","TOTAL","bemetara district","5055","3813417","684190","1191912269.372146","96198","5123252"
"chhattisgarh","2021","2","TOTAL","bijapur district","5055","3813417","372315","897448843.8484007","37320","2519855"
"chhattisgarh","2021","2","TOTAL","bilaspur district","5055","3813417","3617926","6128946520.089718","442330","14110873"
"chhattisgarh","2021","2","TOTAL","mungeli district","5055","3813417","530168","987805834.1695999","75644","3600246"
"chhattisgarh","2021","2","TOTAL","narayanpur district","5055","3813417","137697","278432933.8749313","18307","996566"
"chhattisgarh","2021","2","TOTAL","raigarh district","5055","3813417","2634959","4606676921.965151","328664","12301515"
"chhattisgarh","2021","2","TOTAL","raipur district","5055","3813417","10882417","18678914879.009037","855848","24005556"
"chhattisgarh","2021","2","TOTAL","mahasamund district","5055","3813417","1375779","2609044564.352538","149983","8736018"
"chhattisgarh","2021","2","TOTAL","korea district","5055","3813417","984343","1764272111.0023508","103611","6376837"
"chhattisgarh","2021","2","TOTAL","korba district","5055","3813417","2556656","4078628168.1593704","260168","11814325"
"chhattisgarh","2021","2","TOTAL","kondagaon district","5055","3813417","469272","884960983.553756","61738","4297614"
"chhattisgarh","2021","2","TOTAL","kanker district","5055","3813417","765639","1633931245.0420275","107701","6443903"
"chhattisgarh","2021","2","TOTAL","kabirdham district","5055","3813417","771345","1267472695.823462","103257","5323462"
"chhattisgarh","2021","2","TOTAL","jashpur district","5055","3813417","728879","1441881668.181817","104482","7710351"
"chhattisgarh","2021","2","TOTAL","dantewada district","5055","3813417","405620","912949701.6650429","46424","2354791"
"chhattisgarh","2021","2","TOTAL","dhamtari district","5055","3813417","803714","1475776201.9027843","113769","4464656"
"chhattisgarh","2021","2","TOTAL","durg district","5055","3813417","5360198","8406607059.064627","531550","12403562"
"chhattisgarh","2021","2","TOTAL","rajnandgaon district","5055","3813417","1698948","3047951973.381322","215143","10469078"
"chhattisgarh","2021","2","TOTAL","sukma district","5055","3813417","300111","816528670.0119865","31825","2245148"
"chhattisgarh","2021","2","TOTAL","surajpur district","5055","3813417","913088","1729440595.3210092","103184","6798211"
"chhattisgarh","2021","2","TOTAL","gariyaband district","5055","3813417","533040","947099930.6488261","66482","4445890"
"chhattisgarh","2021","2","TOTAL","janjgir champa district","5055","3813417","2835495","4781785298.469424","322297","14544124"
"chhattisgarh","2021","2","TOTAL","surguja district","5055","3813417","1332917","2575596438.475781","158949","6989066"
"chhattisgarh","2021","2","TOTAL","baloda bazar district","5055","3813417","1461126","2578930313.1679645","191114","8378757"
"chhattisgarh","2021","2","TOTAL","balod district","5055","3813417","826679","1380147490.6980267","115485","5155212"
"chhattisgarh","2021","2","TOTAL","balrampur district","5055","3813417","750454","1767610921.031614","79703","8600032"
"chhattisgarh","2021","2","TOTAL","bastar district","5055","3813417","956445","1858017026.943087","115879","5575817"
"punjab","2021","3","TOTAL","gurdaspur district","4887","5271559","826384","2134471376.4741166","217927","3684155"
"punjab","2021","3","TOTAL","jalandhar district","4887","5271559","2663707","5579482421.017923","494582","6722302"
"punjab","2021","3","TOTAL","kapurthala district","4887","5271559","750543","1431884221.121972","141349","2653351"
"punjab","2021","3","TOTAL","ludhiana district","4887","5271559","16104345","30807741534.262596","1296796","16721648"
"punjab","2021","3","TOTAL","mansa district","4887","5271559","358173","930129970.1113764","124152","2350812"
"punjab","2021","3","TOTAL","moga district","4887","5271559","500887","1220181198.335445","129617","2597011"
"punjab","2021","3","TOTAL","tarn taran district","4887","5271559","605311","1622461111.8295758","128419","4014967"
"punjab","2021","3","TOTAL","sri muktsar sahib district","4887","5271559","565139","1387666369.4370604","145923","3352297"
"punjab","2021","3","TOTAL","shahid bhagat singh nagar district","4887","5271559","246166","522681572.63744915","72568","1369873"
"punjab","2021","3","TOTAL","sas nagar district","4887","5271559","6040235","8963728598.89373","723884","10981780"
"punjab","2021","3","TOTAL","sangrur district","4887","5271559","1015897","2422730555.689826","282372","4825055"
"punjab","2021","3","TOTAL","rupnagar district","4887","5271559","643288","1299731447.9082217","145176","2375863"
"punjab","2021","3","TOTAL","patiala district","4887","5271559","2400121","5270148761.145614","486329","7279309"
"punjab","2021","3","TOTAL","pathankot district","4887","5271559","936270","2224480978.571439","170194","2970204"
"punjab","2021","3","TOTAL","amritsar district","4887","5271559","2859630","6530832877.10007","525756","8024927"
"punjab","2021","3","TOTAL","barnala district","4887","5271559","320049","763404748.4096816","92267","1793599"
"punjab","2021","3","TOTAL","bathinda district","4887","5271559","1647401","3788551283.1761484","333661","6724159"
"punjab","2021","3","TOTAL","faridkot district","4887","5271559","459444","1139863249.9626758","108719","2217480"
"punjab","2021","3","TOTAL","fatehgarh sahib district","4887","5271559","578476","1082095437.8984244","130248","2109806"
"punjab","2021","3","TOTAL","fazilka district","4887","5271559","1378018","3111874915.8745384","287001","7085113"
"punjab","2021","3","TOTAL","firozepur district","4887","5271559","726158","1775054774.924417","156926","3678385"
"punjab","2021","3","TOTAL","hoshiarpur district","4887","5271559","907847","1983363435.829631","240996","4082059"
"jharkhand","2021","1","TOTAL","palamu district","4879","3274851","2014288","5697480883.817553","247954","8066488"
"jharkhand","2021","1","TOTAL","west singhbhum district","4879","3274851","670523","1322374324.8912904","118302","2578239"
"jharkhand","2021","1","TOTAL","simdega district","4879","3274851","163159","443425869.7908051","30003","645261"
"jharkhand","2021","1","TOTAL","saraikela kharsawan district","4879","3274851","1224133","1846065133.2774882","177952","4356961"
"jharkhand","2021","1","TOTAL","sahebganj district","4879","3274851","517329","1456515063.8178966","88783","2200017"
"jharkhand","2021","1","TOTAL","ranchi district","4879","3274851","11611641","20516524899.03152","853943","24364256"
"jharkhand","2021","1","TOTAL","ramgarh district","4879","3274851","1838015","3113016266.674764","216188","6534314"
"jharkhand","2021","1","TOTAL","pakur district","4879","3274851","263883","682145434.961675","53417","1136413"
"jharkhand","2021","1","TOTAL","lohardaga district","4879","3274851","259945","625119351.870021","43640","1013709"
"jharkhand","2021","1","TOTAL","latehar district","4879","3274851","546679","1732342142.5834413","66756","2190635"
"jharkhand","2021","1","TOTAL","koderma district","4879","3274851","1058803","2379867579.0265236","123296","4042931"
"jharkhand","2021","1","TOTAL","khunti district","4879","3274851","464048","1047603370.1557792","34728","743854"
"jharkhand","2021","1","TOTAL","jamtara district","4879","3274851","208526","456838927.1135131","97127","1055011"
"jharkhand","2021","1","TOTAL","hazaribagh district","4879","3274851","3539762","6866253812.618536","366460","12583272"
"jharkhand","2021","1","TOTAL","gumla district","4879","3274851","300767","700017298.5308061","57454","1197448"
"jharkhand","2021","1","TOTAL","godda district","4879","3274851","584620","1457345939.5015016","117166","2698124"
"jharkhand","2021","1","TOTAL","giridih district","4879","3274851","2479885","5277166388.790894","288800","7801690"
"jharkhand","2021","1","TOTAL","garhwa district","4879","3274851","1096691","3661839156.3892975","136634","4603704"
"jharkhand","2021","1","TOTAL","east singhbhum district","4879","3274851","4431654","6647300274.483877","560083","13862208"
"jharkhand","2021","1","TOTAL","dumka district","4879","3274851","485116","1054597944.1023581","106316","2134734"
"jharkhand","2021","1","TOTAL","dhanbad district","4879","3274851","4584110","6811987883.293642","661077","15887183"
"jharkhand","2021","1","TOTAL","deoghar district","4879","3274851","1017919","1876182730.6236756","281799","4690063"
"jharkhand","2021","1","TOTAL","chatra district","4879","3274851","839701","2171985101.448553","105135","3325471"
"jharkhand","2021","1","TOTAL","bokaro district","4879","3274851","4420466","5905357346.344383","480036","14019345"
"chhattisgarh","2021","1","TOTAL","balrampur district","4712","2620468","597667","1498078490.3852754","73826","2249510"
"chhattisgarh","2021","1","TOTAL","korea district","4712","2620468","796358","1498312909.9027839","96149","2685639"
"chhattisgarh","2021","1","TOTAL","mahasamund district","4712","2620468","1084511","2220399814.3984013","139572","3745969"
"chhattisgarh","2021","1","TOTAL","mungeli district","4712","2620468","383383","750343760.2255621","70557","1531522"
"chhattisgarh","2021","1","TOTAL","narayanpur district","4712","2620468","109993","243552618.44345498","17030","425638"
"chhattisgarh","2021","1","TOTAL","raigarh district","4712","2620468","2237708","4233022686.648001","306712","8346426"
"chhattisgarh","2021","1","TOTAL","raipur district","4712","2620468","10625343","17249749779.092148","800224","24692422"
"chhattisgarh","2021","1","TOTAL","rajnandgaon district","4712","2620468","1390205","2509162848.912773","200572","4865613"
"chhattisgarh","2021","1","TOTAL","sukma district","4712","2620468","226511","681369447.0794361","29547","879035"
"chhattisgarh","2021","1","TOTAL","surajpur district","4712","2620468","737441","1463328896.6740713","96117","2611995"
"chhattisgarh","2021","1","TOTAL","surguja district","4712","2620468","1195343","2299690489.1146884","147969","4112955"
"chhattisgarh","2021","1","TOTAL","jashpur district","4712","2620468","587229","1265771754.067021","96584","2306566"
"chhattisgarh","2021","1","TOTAL","janjgir champa district","4712","2620468","2237748","4086540675.2864065","301931","9881334"
"chhattisgarh","2021","1","TOTAL","gariyaband district","4712","2620468","396818","770501929.6385391","61687","1473412"
"chhattisgarh","2021","1","TOTAL","durg district","4712","2620468","5455260","7697855739.555681","498453","14831934"
"chhattisgarh","2021","1","TOTAL","kabirdham district","4712","2620468","571899","968261725.3060706","96069","2239620"
"chhattisgarh","2021","1","TOTAL","dhamtari district","4712","2620468","616731","1207143038.1613414","106354","2232426"
"chhattisgarh","2021","1","TOTAL","dantewada district","4712","2620468","315403","786274768.7264975","43171","1131007"
"chhattisgarh","2021","1","TOTAL","bilaspur district","4712","2620468","3400745","5548981180.581255","413692","11193132"
"chhattisgarh","2021","1","TOTAL","bijapur district","4712","2620468","291788","770612635.6192801","34702","1108201"
"chhattisgarh","2021","1","TOTAL","bemetara district","4712","2620468","518166","943164752.8279293","89481","1910858"
"chhattisgarh","2021","1","TOTAL","bastar district","4712","2620468","779252","1693715519.2819068","107818","2740623"
"chhattisgarh","2021","1","TOTAL","kondagaon district","4712","2620468","360985","776775266.3840878","57107","1323116"
"chhattisgarh","2021","1","TOTAL","kanker district","4712","2620468","619999","1482694763.8975682","99897","2351676"
"chhattisgarh","2021","1","TOTAL","baloda bazar district","4712","2620468","1102370","2084677637.5493598","178486","4204907"
"chhattisgarh","2021","1","TOTAL","korba district","4712","2620468","2152362","3547673112.829475","243030","7257892"
"chhattisgarh","2021","1","TOTAL","balod district","4712","2620468","645219","1132187020.9628415","107814","2315276"
"chhattisgarh","2021","3","TOTAL","mahasamund district","4676","3568837","1814073","3248154697.285629","161893","11614446"
"chhattisgarh","2021","3","TOTAL","baloda bazar district","4676","3568837","1923490","3285959111.615432","205941","10767066"
"chhattisgarh","2021","3","TOTAL","balod district","4676","3568837","1006571","1667022367.554027","124200","6355356"
"chhattisgarh","2021","3","TOTAL","balrampur district","4676","3568837","961639","2054725671.9706836","86704","11635114"
"chhattisgarh","2021","3","TOTAL","bastar district","4676","3568837","1337066","2529543183.0390534","125186","7716420"
"chhattisgarh","2021","3","TOTAL","bemetara district","4676","3568837","820436","1405816374.1530037","103776","5967838"
"chhattisgarh","2021","3","TOTAL","bijapur district","4676","3568837","469983","1089393531.4026604","40492","3474467"
"chhattisgarh","2021","3","TOTAL","bilaspur district","4676","3568837","5603933","8478327761.385537","474660","19564262"
"chhattisgarh","2021","3","TOTAL","dantewada district","4676","3568837","499985","1130039078.1037703","50242","3121282"
"chhattisgarh","2021","3","TOTAL","dhamtari district","4676","3568837","985124","1824710331.729756","122349","5603133"
"chhattisgarh","2021","3","TOTAL","durg district","4676","3568837","8289193","11563387669.133896","568361","16727312"
"chhattisgarh","2021","3","TOTAL","gariyaband district","4676","3568837","677715","1211971006.3224025","71885","6272737"
"chhattisgarh","2021","3","TOTAL","janjgir champa district","4676","3568837","3691134","6044129725.467278","346366","17403707"
"chhattisgarh","2021","3","TOTAL","jashpur district","4676","3568837","962130","1842499910.8893065","113637","9804141"
"chhattisgarh","2021","3","TOTAL","kabirdham district","4676","3568837","957202","1535927184.3485236","111708","6730485"
"chhattisgarh","2021","3","TOTAL","kanker district","4676","3568837","987222","2049763959.4001064","116559","8813895"
"chhattisgarh","2021","3","TOTAL","kondagaon district","4676","3568837","603305","1129475741.4449344","67316","6141062"
"chhattisgarh","2021","3","TOTAL","korba district","4676","3568837","3562384","5269832115.82479","279897","16623063"
"chhattisgarh","2021","3","TOTAL","korea district","4676","3568837","1325395","2180425835.148514","111913","8619169"
"chhattisgarh","2021","3","TOTAL","mungeli district","4676","3568837","654791","1165469291.6083956","81387","4340738"
"chhattisgarh","2021","3","TOTAL","narayanpur district","4676","3568837","167442","340593780.9719819","19877","1332425"
"chhattisgarh","2021","3","TOTAL","raigarh district","4676","3568837","3676121","6178904602.829477","354087","17052359"
"chhattisgarh","2021","3","TOTAL","raipur district","4676","3568837","17276668","26769245295.713993","917950","34032629"
"chhattisgarh","2021","3","TOTAL","rajnandgaon district","4676","3568837","2353407","3963184198.405422","232140","14066183"
"chhattisgarh","2021","3","TOTAL","sukma district","4676","3568837","380899","1100850189.6459508","34529","3197451"
"chhattisgarh","2021","3","TOTAL","surajpur district","4676","3568837","1244377","2128314524.3322616","111753","9477903"
"chhattisgarh","2021","3","TOTAL","surguja district","4676","3568837","2006253","3418441123.0492086","171276","10031433"
"assam","2021","3","TOTAL","barpeta district","4495","6010865","1436928","3522432994.68204","207997","7386911"
"assam","2021","3","TOTAL","biswanath district","4495","6010865","288131","620203649.3743759","62778","3494701"
"assam","2021","3","TOTAL","bongaigaon district","4495","6010865","548175","1331228200.2758412","94320","3627538"
"assam","2021","3","TOTAL","cachar district","4495","6010865","998685","2285248942.8809485","200721","4477178"
"assam","2021","3","TOTAL","charaideo district","4495","6010865","201059","479392451.000507","47576","2507021"
"assam","2021","3","TOTAL","chirang district","4495","6010865","220676","528538770.5729964","42198","3662908"
"assam","2021","3","TOTAL","darrang district","4495","6010865","498938","1241235475.745712","83547","3725044"
"assam","2021","3","TOTAL","sonitpur district","4495","6010865","1030160","2385666128.443201","184448","6272172"
"assam","2021","3","TOTAL","south salmara mancachar district","4495","6010865","245208","682772092.1272931","33080","1313938"
"assam","2021","3","TOTAL","tinsukia district","4495","6010865","726497","1620117007.2069793","156657","7972511"
"assam","2021","3","TOTAL","udalguri district","4495","6010865","291168","657660643.9182184","68048","4295164"
"assam","2021","3","TOTAL","west karbi anglong district","4495","6010865","57137","112522665.53612569","15112","1125289"
"assam","2021","3","TOTAL","sivasagar district","4495","6010865","350815","733449637.2748528","89129","2391302"
"assam","2021","3","TOTAL","nalbari district","4495","6010865","318284","722110352.781739","79951","2543151"
"assam","2021","3","TOTAL","dhemaji district","4495","6010865","359737","848544237.4544444","80553","3662523"
"assam","2021","3","TOTAL","marigaon district","4495","6010865","554657","1470486045.6813893","102617","3259608"
"assam","2021","3","TOTAL","majuli district","4495","6010865","51208","102034225.95327796","16073","735694"
"assam","2021","3","TOTAL","dhubri district","4495","6010865","668723","1682447560.536893","119554","4251017"
"assam","2021","3","TOTAL","lakhimpur district","4495","6010865","433255","930738036.1633754","104585","5715864"
"assam","2021","3","TOTAL","kokrajhar district","4495","6010865","366661","966061545.1374367","71086","3533843"
"assam","2021","3","TOTAL","karimganj district","4495","6010865","524239","1393649226.0294735","105371","3339273"
"assam","2021","3","TOTAL","karbi anglong district","4495","6010865","338533","828250761.6786599","68242","3232899"
"assam","2021","3","TOTAL","kamrup metropolitan district","4495","6010865","16840668","36123082534.66112","677223","10475091"
"assam","2021","3","TOTAL","kamrup district","4495","6010865","957373","2112276358.4188256","172652","6027040"
"assam","2021","3","TOTAL","jorhat district","4495","6010865","531290","1083758709.1114147","135179","3240952"
"assam","2021","3","TOTAL","hojai district","4495","6010865","368350","874185464.7310762","75318","3271673"
"assam","2021","3","TOTAL","hailakandi district","4495","6010865","360281","801449299.0694864","66975","2030120"
"assam","2021","3","TOTAL","golaghat district","4495","6010865","446587","965096814.5378057","115666","4870071"
"assam","2021","3","TOTAL","goalpara district","4495","6010865","650085","1747257315.9936597","107173","4401050"
"assam","2021","3","TOTAL","dima hasao district","4495","6010865","149975","353350846.5920651","28350","1562973"
