"States","Yr","Quater","Type","District","total_insurance_count","total_insurance_amount","total_transaction_count","total_transaction_amount","total_registered_users","total_app_opens"
"manipur","2022","4","TOTAL","kamjong district","271","620655","12943","35804745.19811843","2341","96400"
"manipur","2022","4","TOTAL","kakching district","271","620655","205827","477287512.8489387","19797","442534"
"manipur","2022","4","TOTAL","jiribam district","271","620655","43510","122910899.30361357","8001","231713"
"manipur","2022","4","TOTAL","imphal east district","271","620655","417476","1124061241.8453987","94344","2264733"
"sikkim","2022","3","TOTAL","south district","243","474940","406488","760409362.3196087","48673","4041078"
"sikkim","2022","3","TOTAL","east district","243","474940","1604446","3375012613.0491495","133152","5164204"
"sikkim","2022","3","TOTAL","north district","243","474940","180979","523914878.6149709","19687","4578529"
"sikkim","2022","3","TOTAL","west district","243","474940","204845","503543689.90772784","30513","4964725"
"nagaland","2022","1","TOTAL","mokokchung district","242","529223","68366","207590215.00972393","21029","2505397"
"nagaland","2022","1","TOTAL","dimapur district","242","529223","1111352","3258683919.8470516","124644","2509940"
"nagaland","2022","1","TOTAL","kiphire district","242","529223","17406","57722840.11187023","5368","1305848"
"nagaland","2022","1","TOTAL","kohima district","242","529223","457809","1127446949.5241609","49523","1741671"
"nagaland","2022","1","TOTAL","longleng district","242","529223","17513","56264190.28859668","4772","1154178"
"nagaland","2022","1","TOTAL","mon district","242","529223","66833","240110588.13301897","21773","3482625"
"nagaland","2022","1","TOTAL","peren district","242","529223","24401","75586065.95644663","5881","1439905"
"nagaland","2022","1","TOTAL","phek district","242","529223","44704","145342038.73462996","10413","2897460"
"nagaland","2022","1","TOTAL","tuensang district","242","529223","40524","151138444.11246046","12057","2545145"
"nagaland","2022","1","TOTAL","wokha district","242","529223","48308","136226519.77073425","12743","2409013"
"nagaland","2022","1","TOTAL","zunheboto district","242","529223","28736","88839937.40705831","8280","2214871"
"sikkim","2022","1","TOTAL","west district","239","685987","165446","468296204.3106276","27594","3049668"
"sikkim","2022","1","TOTAL","south district","239","685987","281076","619438912.3531296","43881","2776181"
"sikkim","2022","1","TOTAL","east district","239","685987","1173942","2887894588.7435055","120360","3384215"
"sikkim","2022","1","TOTAL","north district","239","685987","123838","391801570.4561584","17781","3230129"
"manipur","2022","2","TOTAL","kakching district","218","553649","45754","124881636.16645998","18011","298365"
"manipur","2022","2","TOTAL","bishnupur district","218","553649","132234","427663723.98262036","38512","1216775"
"manipur","2022","2","TOTAL","chandel district","218","553649","44845","161255425.28835768","9201","1642357"
"manipur","2022","2","TOTAL","churachandpur district","218","553649","130821","445674066.4756689","33293","1675207"
"manipur","2022","2","TOTAL","imphal east district","218","553649","334382","1017003992.8811903","85559","1009956"
"manipur","2022","2","TOTAL","kamjong district","218","553649","10915","37728133.785688624","2243","651682"
"manipur","2022","2","TOTAL","kangpokpi district","218","553649","127346","360381229.2430087","27002","2652308"
"manipur","2022","2","TOTAL","imphal west district","218","553649","4858000","11035105413.786879","131901","1552457"
"manipur","2022","2","TOTAL","jiribam district","218","553649","32691","103428721.0901084","7232","574516"
"manipur","2022","2","TOTAL","pherzawl district","218","553649","2855","8843983.191407474","964","283123"
"manipur","2022","2","TOTAL","tengnoupal district","218","553649","41686","165158485.2610599","8495","1241856"
"manipur","2022","2","TOTAL","tamenglong district","218","553649","48779","158669784.21199045","11310","2791772"
"manipur","2022","2","TOTAL","senapati district","218","553649","43777","137415599.89701584","2402","7596610"
"manipur","2022","2","TOTAL","thoubal district","218","553649","179962","489921006.2514488","40196","729093"
"manipur","2022","2","TOTAL","noney district","218","553649","23197","84254940.12916884","4807","782172"
"manipur","2022","2","TOTAL","ukhrul district","218","553649","48388","165524493.50724024","13435","1538651"
"nagaland","2022","3","TOTAL","peren district","210","439669","24443","79886712.62073797","6534","1704388"
"nagaland","2022","3","TOTAL","mon district","210","439669","68148","217924271.27222455","24237","4897532"
"nagaland","2022","3","TOTAL","mokokchung district","210","439669","81244","249065125.49735782","23192","2846226"
"nagaland","2022","3","TOTAL","longleng district","210","439669","15346","48028740.50388672","5296","1261486"
"nagaland","2022","3","TOTAL","kohima district","210","439669","390575","1084969826.96707","55046","2961074"
"nagaland","2022","3","TOTAL","kiphire district","210","439669","19352","63372092.9637181","5963","1467835"
"nagaland","2022","3","TOTAL","dimapur district","210","439669","1094753","3023858206.1614122","139011","3144275"
"nagaland","2022","3","TOTAL","zunheboto district","210","439669","30504","94302709.04675612","9128","2539990"
"nagaland","2022","3","TOTAL","wokha district","210","439669","79275","192965563.65293062","14092","3135963"
"nagaland","2022","3","TOTAL","tuensang district","210","439669","44657","158205190.5951551","13393","3246736"
"nagaland","2022","3","TOTAL","phek district","210","439669","45816","151822055.76958296","11494","4023861"
"manipur","2022","3","TOTAL","kakching district","200","403213","114178","269711112.45492435","18979","463388"
"manipur","2022","3","TOTAL","jiribam district","200","403213","39634","115824259.87868573","7633","390013"
"manipur","2022","3","TOTAL","imphal west district","200","403213","4865688","11153142712.787489","138892","1586429"
"manipur","2022","3","TOTAL","imphal east district","200","403213","401052","1106024473.2650971","90100","1520203"
"manipur","2022","3","TOTAL","churachandpur district","200","403213","200968","560754898.7150536","35081","1521481"
"manipur","2022","3","TOTAL","chandel district","200","403213","43042","139937266.69668734","9647","1296492"
"manipur","2022","3","TOTAL","bishnupur district","200","403213","126573","397535713.9599227","40486","1279672"
"manipur","2022","3","TOTAL","kamjong district","200","403213","10597","34540807.45741892","2326","588199"
"manipur","2022","3","TOTAL","pherzawl district","200","403213","3137","8974350.656289712","992","549638"
"manipur","2022","3","TOTAL","senapati district","200","403213","46116","141106697.64180183","2492","8069839"
"manipur","2022","3","TOTAL","noney district","200","403213","24931","85439369.23237866","4992","776128"
"manipur","2022","3","TOTAL","tamenglong district","200","403213","48889","150947198.95233533","11830","1854644"
"manipur","2022","3","TOTAL","tengnoupal district","200","403213","44324","167247032.01495245","8913","1270292"
"manipur","2022","3","TOTAL","thoubal district","200","403213","198398","502784611.8050358","42321","605201"
"manipur","2022","3","TOTAL","ukhrul district","200","403213","48127","165404721.91649568","14002","1741319"
"manipur","2022","3","TOTAL","kangpokpi district","200","403213","137088","382055039.8651606","28377","2498405"
"nagaland","2022","2","TOTAL","wokha district","186","380878","53721","145247750.7945045","13417","2970010"
"nagaland","2022","2","TOTAL","zunheboto district","186","380878","32898","100740614.93631895","8753","2960517"
"nagaland","2022","2","TOTAL","tuensang district","186","380878","45170","164759286.59289965","12747","3216508"
"nagaland","2022","2","TOTAL","phek district","186","380878","47255","163573534.549313","11005","3435858"
"nagaland","2022","2","TOTAL","peren district","186","380878","24587","76072297.54603858","6212","1814906"
"nagaland","2022","2","TOTAL","mon district","186","380878","69381","223341368.04423907","23037","3821181"
"nagaland","2022","2","TOTAL","mokokchung district","186","380878","77214","244058058.36301708","22136","2652528"
"nagaland","2022","2","TOTAL","longleng district","186","380878","17247","53281628.24919191","5029","1179216"
"nagaland","2022","2","TOTAL","kohima district","186","380878","308395","886866183.2238915","52343","2058108"
"nagaland","2022","2","TOTAL","kiphire district","186","380878","20492","71074150.21954788","5687","1607993"
"nagaland","2022","2","TOTAL","dimapur district","186","380878","1334969","3611270476.50131","131738","2935606"
"manipur","2022","1","TOTAL","imphal east district","177","517854","298053","926298622.7916505","81134","1040166"
"manipur","2022","1","TOTAL","ukhrul district","177","517854","45977","163211543.8876433","12728","1325142"
"manipur","2022","1","TOTAL","thoubal district","177","517854","159443","465999965.9324683","38088","521538"
"manipur","2022","1","TOTAL","tengnoupal district","177","517854","42399","154983910.95505172","8027","930673"
"manipur","2022","1","TOTAL","tamenglong district","177","517854","53325","182059187.8775179","10719","2895585"
"manipur","2022","1","TOTAL","senapati district","177","517854","41815","150533112.28282666","2286","5363948"
"manipur","2022","1","TOTAL","pherzawl district","177","517854","3014","6196514.84182024","918","309373"
"manipur","2022","1","TOTAL","noney district","177","517854","21683","81975537.65019315","4525","821300"
"manipur","2022","1","TOTAL","kangpokpi district","177","517854","120614","361422857.4778744","25589","1969108"
"manipur","2022","1","TOTAL","kamjong district","177","517854","10050","38396927.57850355","2128","830279"
"manipur","2022","1","TOTAL","churachandpur district","177","517854","132079","478282953.14129984","31533","2171488"
"manipur","2022","1","TOTAL","chandel district","177","517854","46964","156821048.33140564","8724","1216929"
"manipur","2022","1","TOTAL","bishnupur district","177","517854","129775","410979761.59592944","36514","1296613"
"manipur","2022","1","TOTAL","imphal west district","177","517854","4129560","10331377272.313238","125131","1240919"
"manipur","2022","1","TOTAL","jiribam district","177","517854","33214","106952141.35335837","6842","373094"
"manipur","2022","1","TOTAL","kakching district","177","517854","45714","129009720.36301753","17014","331592"
"ladakh","2022","4","TOTAL","kargil district","162","410091","233208","548410667.5396475","24326","909994"
"ladakh","2022","4","TOTAL","leh ladakh district","162","410091","850164","2346066905.1393","82011","2922345"
"sikkim","2022","2","TOTAL","east district","160","383709","1540255","3736097005.542384","126666","4759136"
"sikkim","2022","2","TOTAL","west district","160","383709","215921","578171483.8935819","29184","4031393"
"sikkim","2022","2","TOTAL","south district","160","383709","391808","756330708.2028978","46351","3490586"
"sikkim","2022","2","TOTAL","north district","160","383709","174097","540506472.6682708","18793","4712822"
"ladakh","2022","3","TOTAL","kargil district","137","369742","244513","647171126.7724077","23530","7104562"
"ladakh","2022","3","TOTAL","leh ladakh district","137","369742","946345","2958028223.6015005","78769","12630219"
"ladakh","2022","2","TOTAL","kargil district","113","269446","229338","644363529.2719021","22475","5003733"
"ladakh","2022","2","TOTAL","leh ladakh district","113","269446","888735","2898954648.724365","75042","9764396"
"mizoram","2022","1","TOTAL","champhai district","85","189428","28284","104778862.41112824","6875","2016621"
"mizoram","2022","1","TOTAL","lawngtlai district","85","189428","52546","177710904.92789966","11459","1752134"
"mizoram","2022","1","TOTAL","lunglei district","85","189428","70118","225762310.6230601","14538","3219546"
"mizoram","2022","1","TOTAL","mamit district","85","189428","31141","85615813.92389987","6299","1986920"
"mizoram","2022","1","TOTAL","serchhip district","85","189428","25542","73577504.13530782","4906","920558"
"mizoram","2022","1","TOTAL","saiha district","85","189428","14364","64447851.87228675","3410","786248"
"mizoram","2022","1","TOTAL","aizawl district","85","189428","341192","1081700361.9959884","59433","2197478"
"mizoram","2022","1","TOTAL","kolasib district","85","189428","41730","131565353.72167373","8375","2007152"
"mizoram","2022","2","TOTAL","kolasib district","76","115090","44824","125315221.5086985","8872","2351887"
"mizoram","2022","2","TOTAL","aizawl district","76","115090","364786","1137178791.3961444","62605","2748818"
"mizoram","2022","2","TOTAL","champhai district","76","115090","30607","103805199.37272805","7233","2153488"
"mizoram","2022","2","TOTAL","lunglei district","76","115090","71974","216551898.04095763","15302","2951387"
